,index,text,score
74,P75,"1. A communication device comprising:  physical layer circuitry configured to transmit and receive radio frequency electrical signals to communicate directly with one or more separate wireless devices via a cellular network and a non-cellular network; and processing circuitry configured to: initiate transmission of a packetized message using a split evolved packet system (EPS) bearer, wherein the split EPS bearer includes a non-cellular communication channel and a cellular communication channel, wherein the packetized message includes a plurality of internet protocol (IP) packets; include an indicator of EPS bearer splitting in an IP header field of an IP packet of the plurality of IP packets; and include packet sequence numbers in the IP packets of the packetized message, wherein a packet sequence number indicates a place in an original transmission where an individual packet belongs. | 12. An apparatus of a device for operation in a cellular network, the apparatus comprising processing circuitry configured to:  implement a user plane (u-plane) protocol stack in the communication device, wherein the u-plane includes packet data convergence protocol PDCP layer, a wireless local area network tunneling protocol (WLTP) layer, and a data link data convergence (DLDC) layer above the PDCP layer and the WLTP layers; initiate transmission of a packetized message using a split evolved packet system (EPS) bearer, wherein the split EPS bearer includes a non-cellular communication channel and a cellular communication channel, wherein the packetized message includes a plurality of internet protocol (IP) packets; and receive a packetized message using a split EPS bearer; and wherein the DLDC layer is configured to perform operations of EPS bearer splitting including:  include an indicator of EPS bearer splitting in an IP header field of an IP packet of the plurality of IP packets; include packet sequence numbers in the IP packets of the packetized message, wherein a packet sequence number indicates a place in an original transmission where an individual packet belongs; and  decode an indicator of EPS bearer splitting in the IP header field to determine that the received IP packets include packet sequence numbers. | 17. A communication device comprising:  physical layer circuitry configured to transmit and receive radio frequency electrical signals to communicate directly with one or more separate wireless devices via a cellular network and a non-cellular network, including to receive a packetized message using a split evolved packet system (EPS) bearer, wherein the split EPS bearer includes a non-cellular communication channel and a cellular communication channel and IP packets of the packetized message are received via both channels of the split EPS bearer; and processing circuitry configured to: decode an indicator of EPS bearer splitting in the IP header field to determine that the received IP packets include packet sequence numbers; read a packet sequence number included in an IP header field of a received IP packet and reset the IP header field to a specified value; reorder the received IP packets according to the packet sequence numbers; and provide the ordered packetized message to a process performable by the communication device. | 21. A non-transitory computer readable storage medium including instructions that, when executed by hardware processing circuitry of a wireless communication device of a cellular communication network, cause the wireless communication device to:  implement a user plane (u-plane) protocol stack in the communication device, wherein the u-plane includes packet data convergence protocol PDCP layer, a wireless local area network tunneling protocol (WLTP) layer, and a data link data convergence (DLDC) layer above the PDCP layer and the WLTP layers; and transmit a packetized message using a split evolved packet system (EPS) bearer, wherein the split EPS bearer includes a non-cellular communication channel and a cellular communication channel, wherein the packetized message includes a plurality of internet protocol (IP) packets; and include, using the DLDC layer, an indicator of EPS bearer splitting in an IP header field of an IP packet of the plurality of IP packets; and include packet sequence numbers in the IP packets of the packetized, wherein a packet sequence number indicates a place in an original transmission where an individual packet belongs.",0.020984665052461663
75,P76,"1. A base station, comprising:  a configuration unit, configured to determine, according to network configuration information, that a quantity of demodulation reference signal (DMRS) layers of user equipment (UE) is N, wherein N is a positive integer less than or equal to 24; and a processing unit, configured to:  if 8<Nâ¤12, map N DMRS ports corresponding to the quantity of DMRS layers onto three code division multiplexing (CDM) groups on a resource block (RB), wherein the RB is one of a plurality of RBs of a physical downlink shared channel (PDSCH); or if 12<Nâ¤24, map N DMRS ports corresponding to the quantity of DMRS layers onto six CDM groups on an RB; or if Nâ¤8, map N DMRS ports corresponding to the quantity of DMRS layers onto two CDM groups on an RB,  separately map the N DMRS ports on the RB to K symbols corresponding to the N DMRS ports in a time domain, separately map the N DMRS ports on the RB to J subcarriers corresponding to the DMRS ports in a frequency domain, wherein 1â¤Kâ¤4, and 1â¤Jâ¤6, wherein the RB comprises 12 subcarriers in the frequency domain and 14 symbols in the time domain, and wherein the J subcarriers include a first subcarrier, a second subcarrier, a sixth subcarrier, a seventh subcarrier, an eleventh subcarrier, and a twelfth subcarrier in 12 subcarriers, if 8<Nâ¤12, the first subcarrier and the seventh subcarrier are associated with a first CDM group, the second subcarrier and the eleventh subcarrier are associated with a second CDM group, and the sixth subcarrier and the twelfth subcarrier are associated with a third CDM group, or if 12<Nâ¤24, the first subcarrier is associated with the first CDM group, the seventh subcarrier is associated with the second CDM group, the second subcarrier is associated with the third CDM group, the eleventh subcarrier is associated with the fourth CDM group, the sixth subcarrier is associated with a fifth CDM group, and the twelfth subcarrier is associated with a sixth CDM group, or if Nâ¤8, the first subcarrier, the sixth subcarrier, and the eleventh subcarrier are associated with the first CDM group, and the second subcarrier, the seventh subcarrier, and the twelfth subcarrier are associated with the second CDM group. | 4. A resource allocation method, comprising:  determining, according to network configuration information, that a quantity of demodulation reference signal (DMRS) layers of user equipment (UE) is N, wherein N is a positive integer less than or equal to 24; and if 8<Nâ¤12, mapping N DMRS ports corresponding to the quantity of DMRS layers onto three code division multiplexing (CDM) groups on a resource block (RB), wherein the RB is one of a plurality of RBs of a physical downlink shared channel PDSCH; or if 12<Nâ¤24, mapping the N DMRS ports corresponding to the quantity of DMRS layers onto six CDM groups on an RB; or if Nâ¤8, mapping the N DMRS ports corresponding to the quantity of DMRS layers onto two CDM groups on an RB, wherein the method for mapping the N DMRS ports onto the three CDM groups/the two CDM groups/the six CDM groups comprises:  separately mapping the N DMRS ports on the RB to K symbols corresponding to the DMRS ports in a time domain, and separately mapping the N DMRS ports on the RB to J subcarriers corresponding to the N DMRS ports in a frequency domain, wherein 1â¤Kâ¤4, and 1â¤Jâ¤6, wherein the RB comprises 12 subcarriers in the frequency domain and 14 symbols in the time domain, and the J subcarriers include a first subcarrier, a second subcarrier, a sixth subcarrier, a seventh subcarrier, a eleventh subcarrier, and a twelfth subcarrier in 12 subcarriers, wherein if 8<Nâ¤12, the first subcarrier and the seventh subcarrier are associated with a first CDM group, the second subcarrier and the eleventh subcarrier are associated with a second CDM group, and the sixth subcarrier and the twelfth subcarrier are associated with a third CDM group, wherein if 12<Nâ¤24, the first subcarrier is associated with the first CDM group, the seventh subcarrier is associated with the second CDM group, the second subcarrier is associated with the third CDM group, the eleventh subcarrier is associated with the fourth CDM group, the sixth subcarrier is associated with a fifth CDM group, and the twelfth subcarrier is associated with a sixth CDM group, and wherein if Nâ¤8, the first subcarrier, the sixth subcarrier, and the eleventh subcarrier are associated with the first CDM group, and the second subcarrier, the seventh subcarrier, and the twelfth subcarrier are associated with the second CDM group. | 7. A non-transitory computer readable storage medium having instructions stored therein, which when executed by a processor, cause the processor to perform a method of resource allocation, the method comprising:  determining, according to network configuration information, that a quantity of demodulation reference signal (DMRS) layers of user equipment (UE) is N, wherein N is a positive integer less than or equal to 24; and if 8<Nâ¤12, mapping N DMRS ports corresponding to the quantity of DMRS layers onto three code division multiplexing (CDM) groups on a resource block (RB), wherein the RB is one of a plurality of RBs of a physical downlink shared channel PDSCH; or if 12<Nâ¤24, mapping the N DMRS ports corresponding to the quantity of DMRS layers onto six CDM groups on an RB; or if Nâ¤8, mapping the N DMRS ports corresponding to the quantity of DMRS layers onto two CDM groups on an RB, wherein mapping the N DMRS ports onto the three CDM groups/the two CDM groups/the six CDM groups comprises:  separately mapping the N DMRS ports on the RB to K symbols corresponding to the DMRS ports in a time domain, separately mapping the N DMRS ports on the RB to J subcarriers corresponding to the N DMRS ports in a frequency domain, wherein 1â¤Kâ¤4, and 1â¤Jâ¤6, wherein the RB comprises 12 subcarriers in the frequency domain and 14 symbols in the time domain, and the J subcarriers include a first subcarrier, a second subcarrier, a sixth subcarrier, a seventh subcarrier, a eleventh subcarrier, and a twelfth subcarrier in 12 subcarriers, wherein if 8<Nâ¤12, the first subcarrier and the seventh subcarrier are associated with a first CDM group, the second subcarrier and the eleventh subcarrier are associated with a second CDM group, and the sixth subcarrier and the twelfth subcarrier are associated with a third CDM group, wherein if 12<Nâ¤24, the first subcarrier is associated with the first CDM group, the seventh subcarrier is associated with the second CDM group, the second subcarrier is associated with the third CDM group, the eleventh subcarrier is associated with the fourth CDM group, the sixth subcarrier is associated with a fifth CDM group, and the twelfth subcarrier is associated with a sixth CDM group, and wherein if Nâ¤8, the first subcarrier, the sixth subcarrier, and the eleventh subcarrier are associated with the first CDM group, and the second subcarrier, the seventh subcarrier, and the twelfth subcarrier are associated with the second CDM group.",0.02528548123980424
76,P77,"1. An eNB for communicating with a user equipment (UE), the eNB comprising:  processing circuitry to:  establish a first communication mode to communicate with the UE using a first set of radio resources; determine that the first communication mode does not meet at least one performance criterion; and switch to a second communication mode using a second set of radio resources to carry one or more than one signal from the eNB to the UE; the second set of radio resources to simultaneously be used by a plurality of other eNBs to carry the same one or more than one signal to the UE in a single frequency network (SFN), at least one of the plurality of other eNBs being geographically separated from the eNB, wherein the second communication mode is based on non-beamformed transmissions; and a transmitter, coupled with the processing circuitry, to transmit downlink control information (DCI) to the UE to instruct the UE to switch to the second communication mode, wherein the processing circuitry is to utilize the second communication mode to transmit control signals to facilitate initial access for the UE, said control signals to include one or more synchronisation signals, broadcast channel signals, or system information block signals, and the processing circuitry is to utilize the first communication mode to communicate with the UE after the initial access. | 11. A user equipment for processing wireless signals; the user equipment comprising:  a receiver to receive, in a first communication mode, a plurality of wireless signals from a plurality of geographically distributed eNBs or other transmitters of a single frequency network (SFN), each of the plurality of wireless signals to bear same data designated for, or to be received by, the user equipment, wherein the first communication mode is based on non-beamformed transmissions; a signal processor to process the received signals, the signal processor to process at least two or more wireless signals of the received plurality of wireless signals as multipath instances of a single signal to construct a representation of the data designated for, or to be received by, the UE carried by the plurality of wireless signals, wherein the receiver is further to receive downlink control information (DCI) and the signal processor is further to switch to a second communication mode based on the DCI to process a beamformed signal transmitted to the UE from an eNB of the plurality of eNBs, wherein the two or more wireless signals include control signals to facilitate initial access for the user equipment, said control signals to include one or more synchronisation signals, broadcast channel signals, or system information block signals, and the signal processor is to switch to the second communication mode after the initial access. | 13. The user equipment  claim 11 , further comprising at least one or more than one of a screen, an antenna, a microphone, a speaker, an input device and an output device.",0.02107823267126064
77,P78,"1. A data processing method, comprising:  receiving N data streams sent by a network-side device, wherein the N data streams carry a user identity (ID), and N is an integer greater than a quantity of demodulation reference signal (DMRS) ports of a base station and represents a quantity of the N data streams; generating a DMRS corresponding to each of the N data streams, thereby generating a plurality of DMRSs, the plurality of DMRSs being non-orthogonal to one another; grouping the DMRSs corresponding to the N data streams into M groups, each of the M groups comprising a number of DMRSs in the plurality of DMRSs, wherein the DMRSs are grouped into the M groups such that a first DMRS in a first group has less interference with a second DMRS in the first group than with a third DMRS in any of the other groups, and M is an integer representing a group quantity; mapping each group of DMRSs in the M groups to corresponding resource element (RE) locations; acquiring port-related information corresponding to each group of DMRSs; sending the port-related information corresponding to each group of DMRSs to a terminal device; adding each group of DMRSs in the M groups to data streams; and sending the data streams to which the DMRSs are added to the terminal device. | 16. A base station, comprising:  a processor; and a non-transitory computer-readable storage medium storing a program to be executed by the processor, the program including instructions to:  receive N data streams sent by a network-side device, wherein the N data streams carry a user identity (ID), and N is an integer greater than a quantity of demodulation reference signal (DMRS) ports of the base station; generate a DMRS corresponding to each of the N data streams, thereby generating a plurality of DMRSs, the plurality of DMRSs being non-orthogonal to one another; group the DMRSs corresponding to the N data streams into M groups, each of the M groups comprising a number of DMRSs in the plurality of DMRSs, wherein the DMRSs are grouped into the M groups such that a first DMRS in a first group has less interference with a second DMRS in the first group than with a third DMRS in a second group, and M is an integer representing a group quantity; map each group of DMRSs in the M groups to corresponding resource element (RE) positions;  acquire port-related information corresponding to each group of DMRSs; send the port-related information corresponding to each group of DMRSs to a terminal device; and add each group of DMRSs in the M groups to data streams, and send the data streams to which the DMRSs are added to the terminal device. | 19. A terminal device, comprising:  a processor; and a non-transitory computer-readable storage medium storing a program to be executed by the processor, the program including instructions to:  receive port-related information corresponding to demodulation reference signals (DMRSs), the DMRSs being selected from a plurality of DMRSs that are non-orthogonal from one another, wherein the DMRSs are selected by grouping the plurality of DMRSs into a number of DMRS groups such that a first DMRS in a first group has less interference with a second DMRS in the first group than with a third DMRS in any of the other groups, and wherein the DMRSs belong to a same group and are mapped to a sequence of resource element (RE) positions; obtain, according to the port-related information corresponding to the DMRSs, the sequence of RE positions in which the DMRSs are located; receive a data stream carrying a DMRS; acquire, according to the sequence of RE positions, the DMRSs carried in the data stream; and acquire, according to the DMRSs, channel estimation corresponding to the DMRSs, and modulate the data stream according to the channel estimation corresponding to the DMRSs.",0.021933387489845652
78,P79,"1. An enhanced Remote Radio Head (eRRH) configured to be used in in a Cloud-based Radio-access Network (C-RAN) in which base-band physical-layer processing is split between a Base-band Processing Unit (BBU) Pool and the eRRH, the eRRH comprising:  one or more processors; an analog front end (AFE) configured to receive a radio signal from at least one user equipment (UE) via one or more antennas; an analog-to-digital converter (ADC) configured to receive the radio signal from the AFE and digitize the radio signal; and a control/data-splitter module configured to:  receive the digitized radio signal from the ADC, perform cyclic prefix removal on the digitized radio signal using the one or more processors, and identify a plurality of time-domain physical-uplink-shared-channel (PUSCH) phase/Quadrature (I/Q) samples in the digitized radio signal, the plurality of time-domain PUSCH I/Q samples corresponding to a plurality of PUSCH I/Q symbols, wherein the plurality of PUSCH I/Q symbols is associated with a physical resource block (PRB). | 14. A computer-readable medium having instructions thereon which, when executed by one or more processors, perform the following:  receiving a radio signal at an enhanced remote radio head (eRRH); performing a cyclic prefix removal on the radio signal at the eRRH; identifying a plurality of time-domain physical-uplink-shared-channel (PUSCH) phase/Quadrature (I/Q) samples in the radio signal, the plurality of time-domain PUSCH I/Q samples corresponding to a plurality of PUSCH I/Q symbols, wherein the plurality of PUSCH I/Q symbols is associated with a physical resource block (PRB) in the radio signal; and performing a fast Fourier transform on the plurality of time-domain PUSCH I/Q samples at the eRRH to produce a plurality of frequency-domain PUSCH I/Q samples corresponding to the plurality of PUSCH I/Q symbols. | 22. An enhanced Remote Radio Head (eRRH) configured to be used in in a Cloud-based Radio-access Network (C-RAN) comprising:  an analog front end (AFE) configured to receive one or more radio signals from one or more user equipments (UEs) via one or more antennas; a control/data splitter configured to separate user plane data symbols from reference symbols and control information in the one or more radio signals; a bit allocation unit configured to receive scheduling side information for the one or more UEs and determine a quantization level for each user plane data symbol based on the scheduling side information; and a compression unit configured to compress the user plane data symbols based on the quantization level to form compressed quantized samples to enable the compressed quantized samples to be communicated over a front-haul link to a base band unit.",0.025
79,P80,"1. A Mobility Management Entity (MME) comprising:  a non-transitory computer-readable medium to store processor-executable instructions; and processing circuitry to execute the processor executable instructions to:  establish a connection, via an Enhanced Node B (eNB), between a User Equipment (UE) and a wireless cellular network; detect a need to transfer the connection to another MME within the wireless cellular network; send, to the other MME, a request to transfer the connection and context information for establishing the connection; receive, from the other MME and in response to the request, a temporary identifier for the UE and an identifier for the other MME; and communicate, to the eNB, an indication to transfer the connection, associated with the UE, from the MME to the other MME, the indication including:  an S1-AP (S1 Application Protocol) message that includes the identifier for the other MME so that subsequent messages, from the UE to the eNB, are sent by the eNB to the other MME, and encapsulated within the S1-AP message, a Globally Unique Temporary Identity (GUTI) REALLOCATION REQUEST message, which includes the temporary identifier and the identifier for the other MME, for the eNB to send to the UE, wherein the indication is to cause the eNB to communicate the GUTI REALLOCATION REQUEST message, to the UE, via a Radio Resource Control (RRC) Downlink (DL) INFORMATION TRANSFER message. | 9. A Mobility Management Entity (MME) comprising:  a non-transitory computer-readable medium to store processor-executable instructions; and processing circuitry to execute the processor executable instructions to:  receive, from another MME, a request to manage a connection between a User Equipment (UE) and a wireless network via an Enhanced Node B (eNB); create, in response to the request from the other MME, a temporary identifier for the UE; create, an S1-AP (S1 Application Protocol) message that includes the identifier for the MME so that subsequent messages, from the UE to the eNB, are sent by the eNB to the MME; encapsulate, within the S1-AP message, a Globally Unique Temporary Identity (GUTI) REALLOCATION REQUEST message, which includes the temporary identifier and the identifier for the MME, for the eNB to send to the UE; communicate, to the eNB connected to the UE, the S1-AP message to cause the eNB to communicate the GUTI REALLOCATION REQUEST message, to the UE, via a Radio Resource Control (RRC) Downlink (DL) INFORMATION TRANSFER message; and receive, from the eNB and in response to communicating the S1-AP message, a message confirming that the UE has acknowledged the temporary identifier. | 16. A non-transitory computer-readable medium storing a set of processor-executable instructions, which, when executed by one or more processors of a Mobility Management Entity (MME), cause the one or more processors to:  establish a connection, via an Enhanced Node B (eNB), between a User Equipment (UE) and a wireless cellular network; detect a need to transfer the connection to another MME within the wireless cellular network; send, to the other MME, a request to transfer the connection and context information for establishing the connection; receive, from the other MME and in response to the request, a temporary identifier for the UE and an identifier for the other MME; and communicate, to the eNB, an indication to transfer the connection, associated with the UE, from the MME to the other MME, the indication including:  an S1-AP (S1 Application Protocol) message that includes the identifier for the other MME so that subsequent messages, from the UE to the eNB, are sent by the eNB to the other MME, and encapsulated within the S1-AP message, a Globally Unique Temporary Identity (GUTI) REALLOCATION REQUEST message, which includes the temporary identifier and the identifier for the other MME, for the eNB to send to the UE, wherein the indication is to cause the eNB to communicate the GUTI REALLOCATION REQUEST message, to the UE, via a Radio Resource Control (RRC) Downlink (DL) INFORMATION TRANSFER message. | 23. A non-transitory computer-readable medium storing a set of processor-executable instructions, which, when executed by one or more processors of a Mobility Management Entity (MME), cause the one or more processors to:  receive, from another MME, a request to manage a connection between a User Equipment (UE) and a wireless network via an Enhanced Node B (eNB); create, in response to the request from the other MME, a temporary identifier for the UE; create, an S1-AP (S1 Application Protocol) message that includes the identifier for the MME so that subsequent messages, from the UE to the eNB, are sent by the eNB to the MME; encapsulate, within the S1-AP message, a Globally Unique Temporary Identity (GUTI) REALLOCATION REQUEST message, which includes the temporary identifier and the identifier for the MME, for the eNB to send to the UE; communicate, to the eNB connected to the UE, the S1-AP message to cause the eNB to communicate the GUTI REALLOCATION REQUEST message, to the UE, via a Radio Resource Control (RRC) Downlink (DL) INFORMATION TRANSFER message; and receive, from the eNB and in response to communicating the S1-AP message, a message confirming that the UE has acknowledged the temporary identifier.",0.014129995962858296
80,P81,"1. A method of wireless communication, comprising:  including, by a base station, an elongated duration for a sounding reference signal (SRS) in configuration information, the elongated duration for an uplink SRS transmission comprising an allotted uplink period of a subframe and at least a portion of an allotted downlink period of the subframe; transmitting, by the base station to a user equipment (UE), a request for the SRS, wherein the request for the SRS includes the configuration information; and receiving, by the base station from the UE, the SRS during the allotted uplink period of the subframe and the at least portion of the allotted downlink period of the subframe. | 3. A method of wireless communication, comprising:  receiving, at a user equipment (UE), a request for a sounding reference signal (SRS) from a base station, wherein the request for the SRS includes configuration information about the SRS; obtaining, by the UE, an elongated duration for the SRS from the configuration information, the elongated duration for an uplink SRS transmission comprising an allotted uplink period of a subframe and at least a portion of an allotted downlink period of the subframe; and transmitting, from the UE to the base station, the SRS based on the received SRS configuration information during the allotted uplink period of the subframe and the at least portion of the allotted downlink period of the subframe. | 5. A base station, comprising:  a processor configured to:  include an elongated duration for a sounding reference signal (SRS) in configuration information, the elongated duration for an uplink SRS transmission comprising an allotted uplink period of a subframe and at least a portion of an allotted downlink period of the subframe; and generate a request for the sounding reference signal (SRS) from a user equipment (UE), wherein the request for the SRS includes the configuration information; and a transceiver configured to:  transmit the request to the UE; and receive the SRS from the UE during the allotted uplink period of the subframe and the at least portion of the allotted downlink period of the subframe in response to the request. | 7. A user equipment (UE), comprising:  a transceiver configured to receive, from a base station, a request for a sounding reference signal (SRS), wherein the request for the SRS includes configuration information about the SRS; and a processor configured to:  obtain an elongated duration for the SRS from the configuration information, the elongated duration for an uplink SRS transmission comprising an allotted uplink period of a subframe and at least a portion of an allotted downlink period of the subframe; and generate the SRS based on the received SRS configuration information, wherein the transceiver is further configured to transmit the generated SRS to the base station during the allotted uplink period of the subframe and the at least portion of the allotted downlink period of the subframe. | 9. A non-transitory computer-readable medium having program code recorded thereon, the program code comprising:  code for causing a base station to include an elongated duration for a sounding reference signal (SRS) in configuration information, the elongated duration for an uplink SRS transmission comprising an allotted uplink period of a subframe and at least a portion of an allotted downlink period of the subframe; code for causing the base station to transmit a request for the SRS from a user equipment (UE), wherein the request for the SRS includes the configuration information; and code for causing the base station to receive the SRS from the UE during the allotted uplink period of the subframe and the at least portion of the allotted downlink period of the subframe. | 11. A non-transitory computer-readable medium having program code recorded thereon, the program code comprising:  code for causing a user equipment (UE) to receive a request for a sounding reference signal (SRS) from a base station, wherein the request for the SRS includes configuration information about the SRS; code for causing the UE to obtain an elongated duration for the SRS from the configuration information, the elongated duration for an uplink SRS transmission comprising an allotted uplink period of a subframe and at least a portion of an allotted downlink period of the subframe; and code for causing the UE to transmit the SRS based on the received SRS configuration information to the base station during the allotted uplink period of the subframe and the at least portion of the allotted downlink period of the subframe.",0.013480392156862746
81,P82,"1. A radio resource configuration method for use after a user equipment (UE) establishes a connection with a base station according to a system bandwidth in a broadcast message, the method comprising:  determining, by the base station for the UE, resource configuration used for communication between the UE and the base station, wherein the resource configuration comprises at least one of a resource allocation bandwidth, a channel state information (CSI) pilot bandwidth, and a CSI measurement bandwidth, wherein the resource allocation bandwidth is a bandwidth used to generate resource block allocation information in downlink control information; and sending, by the base station to the UE by using dedicated signaling or a common message, the resource configuration that is determined for the UE and used for communication between the UE and the base station; wherein when a CSI pilot is an uplink sounding reference signal (SRS), determining, by the base station, resource configuration used for communication between the UE and the base station comprises:  determining, by the base station, UE-level SRS bandwidth configuration C SRS , an SRS bandwidth B SRS , a frequency hopping bandwidth b hop , and a frequency domain position n RRC  of the UE, wherein the UE-level C SRS , the B SRS , the b hop , and the n RRC  are used for the UE to determine an SRS frequency domain resource, or determining, by the base station, an SRS allocation bandwidth N RB,SRS UL , UE-level or cell-level C SRS , B SRS , b hop , and n RRC  of the UE, wherein according to the N RB,SRS UL  the UE-level or cell-level C SRS , the B SRS , the b hop , and the n RRC  are used for the UE to determine an SRS frequency domain resource. | 2. A radio resource configuration method comprising:  sending, by a base station, a broadcast message comprising a first bandwidth of one carrier; determining, by the base station for a user equipment (UE), a resource configuration of the one carrier, wherein the resource configuration comprises a resource allocation bandwidth to generate resource block allocation information in downlink control information; and sending, by the base station, to the UE, by using dedicated signaling, the resource configuration of the one carrier; wherein a value of the resource allocation bandwidth is independent of a value of the first bandwidth. | 6. An apparatus, comprising:  a transmitter configured to:  send, to a user equipment (UE), a broadcast message comprising a first bandwidth of one carrier; a processor coupled to the transmitter and configured to:  determine, for the UE, a resource configuration of the one carrier, wherein the resource configuration comprises a resource allocation bandwidth to generate resource block allocation information in downlink control information; and the transmitter is further configured to:  send, to the UE by using dedicated signaling, the resource configuration of the one carrier; wherein a value of the resource allocation bandwidth is independent of a value of the first bandwidth. | 12. An apparatus, comprising:  a processor; and a non-transitory computer readable medium coupled to the processor and storing thereon computer-executable instructions that when executed by the processor, configure the apparatus to:  receive, from a base station, a broadcast message comprising a first bandwidth of one carrier; receive, from the base station, by using dedicated signaling, a resource configuration of the one carrier, wherein the resource configuration of the one carrier comprises a resource allocation bandwidth for generating resource block allocation information in downlink control information, and communicate with the base station according to the resource configuration; wherein a value of the resource allocation bandwidth is independent of a value of the first bandwidth. | 15. A method, comprising:  receiving, from a base station, a broadcast message comprising a first bandwidth of one carrier; receiving a resource configuration of the one carrier from the base station by using dedicated signaling, the resource configuration used for communication between a user equipment (UE) and the base station, wherein the resource configuration comprises a resource allocation bandwidth for generating resource block allocation information in downlink control information, wherein a value of the resource allocation bandwidth is independent of a value of the first bandwidth; and communicating with the base station according to the resource configuration.",0.021960146400976006
82,P83,"1. A method of reporting a downlink channel state, which is performed by a terminal in a wireless communication system, the method comprising:  receiving a CSI (channel state information) process configuration containing a plurality of channel state information-reference signal (CSI-RS) resources to which a different vertical precoding is applied; measuring a CSI-RS on each of the plurality of the CSI-RS resources under an assumption that all of the plurality of CSI-RS resources have a predetermined number of antenna ports; and reporting, to a base station, a beam index (BI) indicating a CSI-RS resource having a highest channel quality indicator (CQI) among the plurality of CSI-RS resources, wherein when the number of CSI-RS resources contained in the CSI process is equal to or greater than a preconfigured number of antenna ports, the BI is reported after a specific number (nCQI-ref) of subframes from a subframe which includes the plurality of CSI-RS resources. | 4. A terminal configured to report a downlink channel state in a wireless communication system, comprising:  a transmitter and a receiver; and a processor that: controls the receiver to receive a CSI process configuration containing a plurality of channel state information-reference signal (CSI-RS) resources to which a different vertical precoding is applied, measures a CSI-RS on each of the plurality of CSI-RS resources under an assumption that all of the plurality of CSI-RS resources have a predetermined number of antenna ports, reports, to a base station, a beam index (BI) indicating a CSI-RS resource having a highest channel quality indicator (CQI) among the plurality of CSI-RS resources, wherein when the number of CSI-RS resources contained in the CSI process is equal to or greater than a preconfigured number of antenna ports, the BI is reported after a specific number (nCQI-ref) of subframes from a subframe which includes the plurality of CSI-RS resources.",0.0196319018404908
83,P84,"1. A method for link adaptation in wireless networks, the method comprising:  receiving, by a transmission point (TP) from a user equipment (UE) in a first grant-less transmission, a first packet using a first modulation and coding scheme (MCS); after receiving the first packet, signaling, by the TP to the UE, an indication to change from the first MCS to a second MCS determined by the TP for future grant-less transmissions by the UE; and receiving, by the TP from the UE in a second grant-less transmission, a second packet encoded using the second MCS different from the first MCS. | 25. A method for link adaptation in a wireless network, the method comprising:  transmitting, by a user equipment (UE) to a transmission point (TP) in a first grant-less transmission, a first packet encoded using a first modulation and coding scheme (MCS) pre-assigned for the UE; after transmitting the first packet, receiving, by the UE, an indication to change from the first MCS to a second MCS determined by the TP for future grant-less transmissions by the UE; and transmitting, by the UE to the TP in a second grant-less transmission, a second packet encoded using the second MCS. | 36. A network component supporting link adaptation and comprising:  at least one processor; and a non-transitory computer readable storage medium storing programming for execution by the at least one processor, the programming including instructions for:  receiving, by the network component from a user equipment (UE) in a first grant-less transmission, a first packet using a first modulation and coding scheme (MCS); after receiving the first packet, signaling, by the network component to the UE, an indication to change from the first MCS to a second MCS determined by the network component for future grant-less transmissions by the UE; and receiving, by the network component from the UE in a second grant-less transmission, a second packet encoded using the second MCS different from the first MCS. | 42. A user equipment (UE) supporting link adaptation and comprising:  at least one processor; and a non-transitory computer readable storage medium storing programming for execution by the at least one processor, the programming including instructions for:  transmitting, by the UE to a transmission point (TP) in a first grant-less transmission, a first packet encoded using a first modulation and coding scheme (MCS) pre-assigned for the UE; after transmitting the first packet, receiving, at the UE, an indication to change from the first MCS to a second MCS determined by the TP for future grant-less transmissions by the UE; and transmitting, by the UE to the TP in a second grant-less transmission, a second packet encoded using the second MCS. | 45. A method for execution at a User Equipment (UE), the method comprising:  transmitting, by the UE to a transmission point (TP), a first grant-less transmission encoded using a first modulation and coding scheme (MCS) to the TP; after transmitting the first grant-less transmission, transmitting, by the UE to the TP, a second grant-less transmission encoded using a second MCS different from the first MCS; and after the transmitting the second grant-less transmission, receiving, from the TP, an instruction to transmit subsequent grant-less transmissions using the second MCS determined by the TP. | 49. A method for link adaptation in wireless networks, the method comprising:  establishing, for grant-less uplink transmissions, a look-up table (LUT) associating a plurality of modulation and coding schemes (MCSs) with a plurality of predetermined channel quality indicator (CQI) values; measuring, by a transmission point (TP), a CQI for an uplink channel associated with a user equipment (UE); assigning, by the TP to the UE, an MCS of the plurality of MCSs, the assigned MCS matching the CQI of the UE in the LUT and for uplink (UL) transmissions by the UE; and receiving, by the TP from the UE, a first packet encoded using the MCS assigned to the UE. | 51. A user equipment (UE) supporting link adaptation and comprising:  at least one processor; and a non-transitory computer readable storage medium storing programming for execution by the at least one processor, the programming including instructions for:  transmitting, by the UE to a transmission point (TP), a first grant-less transmission encoded using a first modulation and coding scheme (MCS) to the TP; after transmitting the first grant-less transmission, transmitting, by the UE to the TP, a second grant-less transmission encoded using a second MCS different from the first MCS; and after the transmitting the second grant-less transmission, receiving, from the TP, an instruction to transmit subsequent transmissions using the second MCS determined by the TP.",0.018722018722018723
